,season,first_name,last_name,position,origin,destination,transfer_date,rating,stars,eligibility
1980,2022,Darin,Turner,WR,Arkansas,Alabama A&M,2021-12-16T15:24:00.000Z,,4.0,Immediate
1981,2022,Zeriah,Beason,WR,Oregon State,Washington State,2022-04-20T21:06:00.000Z,,3.0,Immediate
1982,2022,Nate,Adkins,TE,East Tennessee State,South Carolina,2022-04-22T20:18:00.000Z,0.87,3.0,Immediate
1983,2022,Junior,Walling,LB,Oregon State,,2022-04-27T13:47:00.000Z,,3.0,Immediate
1984,2022,Kayode,Oladele,DL,Memphis,,2022-06-13T14:40:00.000Z,,4.0,Immediate
1985,2022,Zack,Merrill,QB,Indiana,,2022-01-11T18:55:00.000Z,,,Immediate
1986,2022,RJ,Sneed,WR,Baylor,Colorado,2022-01-04T16:49:00.000Z,0.87,3.0,Immediate
1987,2022,Sean,Berry,S,UT San Antonio,,2021-12-16T20:20:00.000Z,,3.0,Immediate
1988,2022,Audley,Isaacs,LB,Temple,Tarleton State,2022-04-22T20:13:00.000Z,,3.0,Immediate
1989,2022,Chris,Childers,RB,Indiana,San Diego,2021-12-10T18:45:00.000Z,,,Immediate
1990,2022,Andrew,Parker,LB,Arkansas,Appalachian State,2022-01-20T20:44:00.000Z,,3.0,Immediate
1991,2022,Lonyatta,Alexander,WR,Arizona State,Washington,2022-01-15T18:04:00.000Z,0.88,3.0,Immediate
1992,2022,Parker,Hughes,ATH,Middle Tennessee,,2022-04-28T19:36:00.000Z,,,Immediate
1993,2022,Nicholas,Edwards,OT,Tennessee,UT Martin,2022-05-02T13:15:00.000Z,,,Immediate
1994,2022,Reid,Pulliam,LB,Virginia Tech,Holmes C.C.,2022-06-07T18:10:00.000Z,,3.0,Immediate
1995,2022,Eli'jah,Winston,LB,USC,Nevada,2022-05-03T23:58:00.000Z,,4.0,Immediate
1996,2022,Mazin,Richards,DL,Eastern New Mexico,North Texas,2022-04-16T20:03:00.000Z,,,Immediate
1997,2022,Daemon,Hill,CB,Central Michigan,Florida Atlantic,2022-05-02T16:23:00.000Z,,3.0,Immediate
1998,2022,Ethan,Bullock,QB,Oklahoma State,,2022-04-06T13:38:00.000Z,,3.0,Immediate
1999,2022,Daran,Branch,S,Georgia,,2022-04-02T13:18:00.000Z,,3.0,Immediate
2000,2022,Jaylon,Robinson,WR,UCF,Ole Miss,2022-04-21T17:28:00.000Z,0.9,4.0,Immediate
2001,2022,Ja'Varrius,Johnson,WR,Auburn,Auburn,2022-02-02T20:53:00.000Z,0.87,3.0,Immediate
2002,2022,DeAmonte,King,ATH,Toledo,,2021-12-21T20:23:00.000Z,,3.0,Immediate
2003,2022,Kendall,Smith,S,Illinois,,2021-11-29T10:28:00.000Z,,3.0,Immediate
2004,2022,Viliami,Tausinga,LB,BYU,,2022-03-28T20:37:00.000Z,,3.0,Immediate
2005,2022,Jordan,Addison,WR,Pittsburgh,USC,2022-05-03T19:11:00.000Z,0.98,5.0,Immediate
2006,2022,Drake,Cheatum,CB,Prairie View,Kansas State,2022-05-08T20:18:00.000Z,,,Immediate
2007,2022,Demond,Demas,WR,Texas A&M,,2022-03-29T15:29:00.000Z,,5.0,Immediate
2008,2022,Reese,Poffenbarger,QB,Old Dominion,,2022-04-19T15:18:00.000Z,,3.0,Immediate
2009,2022,Dayne,Shor,OT,Alabama,Connecticut,2022-05-05T17:49:00.000Z,,4.0,Immediate
2010,2022,Kaymar,Mimes,TE,Pittsburgh,,2022-04-15T13:31:00.000Z,,3.0,Immediate
2011,2022,Wistar,Allen,LB,East Carolina,,2022-02-01T21:35:00.000Z,,3.0,Immediate
2012,2022,Malik,Matthew,LB,Syracuse,,2022-06-16T14:38:00.000Z,,3.0,Immediate
2013,2022,Walter,Simmons III,QB,East Carolina,Bethune-Cookman,2022-04-19T14:14:00.000Z,,3.0,Immediate
2014,2022,CJ,Rogers,QB,Baylor,Texas State,2022-06-10T21:14:00.000Z,,,Immediate
2015,2022,Jordan,Rhodes,OT,Ole Miss,Arkansas State,2022-07-06T22:09:00.000Z,,3.0,Immediate
2016,2022,Keitha,Jones,TE,Tulane,,2022-04-27T21:35:00.000Z,,3.0,Immediate
2017,2022,Brandon,Campbell,RB,USC,Houston,2022-03-15T13:49:00.000Z,0.89,3.0,Immediate
2018,2022,Jaren,Handy,EDGE,Indiana,,2022-03-25T12:14:00.000Z,,4.0,Immediate
2019,2022,Isaiah,Winstead,WR,Toledo,East Carolina,2022-02-03T13:00:00.000Z,0.87,3.0,Immediate
2020,2022,Danny,Corbett,IOL,Campbell,Georgia Southern,2021-11-29T21:08:00.000Z,,,Immediate
2021,2022,Sione,Finau,RB,BYU,,2022-03-29T01:26:00.000Z,,3.0,Immediate
2022,2022,Dajon,Harrison,WR,Texas,Connecticut,2022-04-29T17:22:00.000Z,,3.0,Immediate
2023,2022,Marvin,Grant,S,Purdue,Kansas,2022-05-01T22:12:00.000Z,0.88,3.0,Immediate
2024,2022,Brennan,Sweeney,LB,Iowa,,2022-05-04T17:14:00.000Z,,,Immediate
2025,2022,Mackenzie,Morgan,P,Weber State,Temple,2021-12-13T03:04:00.000Z,,,Immediate
2026,2022,Tylan,Morton,QB,South Alabama,Southwestern Oklahoma,2022-01-10T15:32:00.000Z,,3.0,Immediate
2027,2022,Ethan,Long,QB,Arizona State,Abilene Christian,2022-01-19T20:24:00.000Z,,3.0,Immediate
2028,2022,Jadarius,Thursby,S,SMU,Abilene Christian,2022-04-28T20:43:00.000Z,,3.0,Immediate
2029,2022,Josh,White,LB,LSU,Baylor,2022-03-28T22:06:00.000Z,0.89,3.0,Immediate
2030,2022,Jaelyn,Lay,TE,Clemson,Alabama State,2022-01-02T21:10:00.000Z,0.84,3.0,Immediate
2031,2022,Kamryn,Waites,OT,Louisiana,Florida,2021-12-21T19:01:00.000Z,0.91,4.0,Immediate
2032,2022,Teivis,Tuioti,DL,Nevada,,2021-12-08T20:54:00.000Z,,3.0,Immediate
2033,2022,Ramon,Jefferson,RB,Sam Houston State,Kentucky,2022-01-31T19:22:00.000Z,0.9,4.0,Immediate
2034,2022,Kyle,McNamara,WR,Western Kentucky,,2022-01-25T20:53:00.000Z,,2.0,Immediate
2035,2022,Grayson,Cook,LB,Air Force,,2021-09-07T16:40:00.000Z,,,Immediate
2036,2022,Parker,Eichenberger,TE,Houston,,2022-04-06T17:37:00.000Z,,3.0,Immediate
2037,2022,Jeremy,Tate,WR,Memphis,,2022-04-18T17:03:00.000Z,,3.0,Immediate
2038,2022,Larry,Robbins,CB,Buffalo,,2021-10-21T17:36:00.000Z,,2.0,Immediate
2039,2022,Alex,Adams,WR,LSU,Akron,2022-01-10T14:40:00.000Z,0.86,3.0,Immediate
2040,2022,West,Weeks,ATH,Virginia,LSU,2022-01-15T19:17:00.000Z,0.88,3.0,Immediate
2041,2022,Tim,Baldwin Jr.,RB,Indiana,UMass,2021-10-04T14:09:00.000Z,0.79,2.0,Immediate
2042,2022,Ke'Andre,Collins,WR,Central Michigan,,2022-04-26T15:52:00.000Z,,2.0,Immediate
2043,2022,Teagen,Lenderink,K,North Carolina,Liberty,2022-05-10T19:23:00.000Z,,,Immediate
2044,2022,Jordan,Mosley,WR,Northwestern,Mississippi State,2022-01-10T14:21:00.000Z,0.87,3.0,Immediate
2045,2022,Will,Wallace,TE,Tulane,,2022-05-03T21:15:00.000Z,,3.0,Immediate
2046,2022,Jared,Wilson,RB,South Alabama,,2022-04-28T17:50:00.000Z,,3.0,Immediate
2047,2022,Alston,Orji,LB,Vanderbilt,Campbell,2022-04-21T18:30:00.000Z,,4.0,Immediate
2048,2022,Kody,Sparks,QB,Bowling Green,,2022-01-07T20:06:00.000Z,,2.0,Immediate
2049,2022,Ja'Maurion,Franklin,EDGE,East Carolina,,2022-06-23T00:12:00.000Z,,3.0,Immediate
2050,2022,Drayton,Charlton-Perrin,TE,Ball State,,2022-04-20T13:58:00.000Z,,3.0,Immediate
2051,2022,Peace,Addo,OT,Duke,Temple,2022-04-20T23:12:00.000Z,,3.0,Immediate
2052,2022,Jamal,Bell,WR,Louisiana,Louisiana,2021-11-22T22:38:00.000Z,0.81,3.0,Immediate
2053,2022,Kalvin,Hutchings,DL,North Texas,,2022-04-28T18:26:00.000Z,,3.0,Immediate
2054,2022,Chaton,Mobley,RB,Middle Tennessee,,2022-01-11T00:15:00.000Z,0.82,3.0,Immediate
2055,2022,Quan,Easterling,ATH,Wisconsin,Duquesne,2021-12-14T17:15:00.000Z,0.79,2.0,Immediate
2056,2022,Emory,Jones,QB,Florida,Arizona State,2022-03-19T15:24:00.000Z,0.85,3.0,Immediate
2057,2022,Hugh,Davis,LB,Boston College,Louisiana Tech,2021-11-29T14:33:00.000Z,0.8,3.0,Immediate
2058,2022,Josh,Chandler,LB,West Virginia,Colorado,2022-02-27T20:05:00.000Z,0.87,3.0,Immediate
2059,2022,Darius,Joiner,S,Western Illinois,Duke,2022-02-08T20:53:00.000Z,0.88,3.0,Immediate
2060,2022,Tyree,O'Neil,WR,Buffalo,,2022-01-26T20:13:00.000Z,,2.0,Immediate
2061,2022,Tyler,Steen,OT,Vanderbilt,Alabama,2022-01-11T16:31:00.000Z,0.91,4.0,Immediate
2062,2022,Dalevon,Campbell,WR,Illinois,Nevada,2022-01-13T21:29:00.000Z,,3.0,Immediate
2063,2022,Jack,Burns,IOL,Cornell,Duke,2021-11-01T19:08:00.000Z,,,Immediate
2064,2022,Joey,Rouly,K,Utah State,,2022-04-28T18:50:00.000Z,,2.0,Immediate
2065,2022,Jordan,Wilmore,RB,Fresno State,,2022-05-23T22:18:00.000Z,0.84,3.0,Immediate
2066,2022,Khaya,Wright,LB,Georgia Tech,Florida International,2021-11-24T14:40:00.000Z,0.81,3.0,Immediate
2067,2022,Devin,Drew,DL,Texas Tech,Nebraska,2022-02-03T16:08:00.000Z,0.82,3.0,Immediate
2068,2022,Will,Albright,LB,Tennessee,,2022-01-06T20:52:00.000Z,,2.0,Immediate
2069,2022,Thor,Canales,LB,Arizona,,2021-12-16T20:20:00.000Z,,,Immediate
2070,2022,Colby,Richardson,CB,LSU,LSU,2022-06-01T14:56:00.000Z,,,Immediate
2071,2022,Jayson,Jones,DL,Oregon,Auburn,2021-12-15T21:46:00.000Z,0.89,3.0,Immediate
2072,2022,Anthony,Whigan,IOL,Penn State,Akron,2022-01-31T20:53:00.000Z,,4.0,Immediate
2073,2022,Dorian,Gerald,EDGE,Arkansas,,2022-04-25T16:31:00.000Z,,3.0,Immediate
2074,2022,TJ,Session,OT,Montana State,California,2022-04-27T00:13:00.000Z,,,Immediate
2075,2022,A.J.,Lytton,CB,Penn State,,2022-01-25T18:47:00.000Z,0.86,3.0,Immediate
2076,2022,Solomon,Turner,S,Hawai'i,Illinois,2022-04-20T14:00:00.000Z,,3.0,Immediate
2077,2022,Jay,Hampton,CB,Mississippi State,Southern Mississippi,2022-04-30T17:12:00.000Z,,3.0,Immediate
2078,2022,Mike,Smith,CB,Appalachian State,,2021-11-30T16:45:00.000Z,0.82,3.0,Immediate
2079,2022,Hunter,Kaupiko,LB,San Diego State,,2021-08-12T13:37:00.000Z,0.79,2.0,Immediate
2080,2022,Dekalen,Goodson,TE,Houston,,2022-02-05T18:43:00.000Z,0.82,3.0,Immediate
2081,2022,Daniel,Bethel,K,Tennessee,Samford,2022-04-29T20:39:00.000Z,,,Immediate
2082,2022,Kani,Walker,CB,Louisville,Oklahoma,2022-01-10T19:09:00.000Z,0.86,3.0,Immediate
2083,2022,Antonio,Oliver,CB,New Mexico State,,2022-03-30T14:55:00.000Z,,3.0,Immediate
2084,2022,Cedric,Hillsman,DL,Ohio,,2022-06-20T14:35:00.000Z,,,Immediate
2085,2022,Allen,Horace,TE,UT San Antonio,Navarro College,2022-06-11T14:18:00.000Z,,3.0,Immediate
2086,2022,Anthony,Frederique,P,Troy,,2022-04-26T13:45:00.000Z,,,Immediate
2087,2022,Mason,Jolley,OLB,SMU,,2022-04-28T20:34:00.000Z,,3.0,Immediate
2088,2022,Naquan,Reynolds,S,Marshall,,2022-01-10T20:54:00.000Z,0.82,3.0,Immediate
2089,2022,Trelon,Smith,RB,Arkansas,UT San Antonio,2022-01-19T20:01:00.000Z,0.89,3.0,Immediate
2090,2022,Azizi,Hearn,CB,Wyoming,UCLA,2022-01-11T01:06:00.000Z,0.89,3.0,Immediate
2091,2022,Alex,Nobles,ATH,North Carolina,,2022-01-26T19:16:00.000Z,,,Immediate
2092,2022,Ben,Renfro,S,Utah,,2022-04-27T15:54:00.000Z,,3.0,Immediate
2093,2022,Stephon,Wynn,DL,Alabama,Nebraska,2022-04-20T21:27:00.000Z,,4.0,Immediate
2094,2022,AJ,Beatty,IOL,North Carolina,Albany,2021-08-09T19:37:00.000Z,,3.0,Immediate
2095,2022,Dennis,Osagiede,DL,Stephen F. Austin,Liberty,2022-04-29T05:00:00.000Z,,3.0,Immediate
2096,2022,Jashon,Watkins,ATH,Memphis,,2022-01-10T14:38:00.000Z,,3.0,Immediate
2097,2022,Ryan,Glover,QB,California,Memphis,2022-04-28T18:16:00.000Z,,3.0,Immediate
2098,2022,Henry,Chibueze,DL,Liberty,Maryland,2022-04-27T16:25:00.000Z,,3.0,Immediate
2099,2022,Harrison,Leonard,K,Notre Dame,,2022-04-29T14:51:00.000Z,,3.0,Immediate
2100,2022,Ryan,Thaxton,DL,South Florida,,2022-01-31T21:19:00.000Z,,,Immediate
2101,2022,Chancellor,Bright,WR,Marshall,,2022-01-11T15:07:00.000Z,,3.0,Immediate
2102,2022,Corey,Wren,RB,Florida State,TCU,2022-03-29T17:42:00.000Z,0.86,3.0,Immediate
2103,2022,Tyreke,Young,EDGE,Temple,,2022-04-28T18:51:00.000Z,,2.0,Immediate
2104,2022,Walter,Wilbon III,RB,Ohio,Iowa Central C.C.,2021-12-15T17:12:00.000Z,,3.0,Immediate
2105,2022,Dexter,Carter Jr.,WR,Georgia Southern,,2022-02-03T16:16:00.000Z,,3.0,Immediate
2106,2022,Monte',McGary,CB,Utah State,Kansas,2022-06-21T16:38:00.000Z,,,Immediate
2107,2022,Ivan,Shultz,IOL,Troy,,2022-04-27T13:46:00.000Z,,3.0,Immediate
2108,2022,Seth,Smith,QB,Marshall,,2022-04-29T20:18:00.000Z,,3.0,Immediate
2109,2022,Marcel,Murray,RB,Arkansas State,Arkansas State,2021-11-16T18:01:00.000Z,0.83,3.0,Immediate
2110,2022,Chance,Bates,LB,Kennesaw State,East Carolina,2022-05-01T15:41:00.000Z,,,Immediate
2111,2022,Christopher,Thomas,DL,Florida,,2022-06-28T14:29:00.000Z,0.86,3.0,Immediate
2112,2022,Fortune,Woods,LB,Bowling Green,,2022-01-12T00:18:00.000Z,,2.0,Immediate
2113,2022,DeJuan,Ellis,WR,Maryland,Rhode Island,2022-01-06T22:35:00.000Z,,3.0,Immediate
2114,2022,Nadir,Thompson,CB,Virginia Tech,,2022-05-05T13:42:00.000Z,,3.0,Immediate
2115,2022,Majik,Rector,WR,Kansas,Central Arkansas,2022-04-21T14:03:00.000Z,,3.0,Immediate
2116,2022,Matt,Polk,WR,Oklahoma State,,2022-01-04T23:52:00.000Z,0.85,3.0,Immediate
2117,2022,Joachim,Bangda,RB,Kent State,,2021-12-10T13:59:00.000Z,0.84,3.0,Immediate
2118,2022,Matt,Rosso,OT,Rutgers,,2022-02-01T14:59:00.000Z,0.82,3.0,Immediate
2119,2022,E.J.,Porter,LB,Coastal Carolina,,2021-12-20T14:51:00.000Z,,2.0,Immediate
2120,2022,Austin,Reed,QB,West Florida,Western Kentucky,2022-02-23T22:43:00.000Z,0.87,3.0,Immediate
2121,2022,Xavier,Carlton,EDGE,Utah,California,2022-01-03T18:49:00.000Z,0.9,4.0,Immediate
2122,2022,Dematrius,Davis,QB,Auburn,Alabama State,2022-03-23T18:50:00.000Z,0.86,3.0,Immediate
2123,2022,Evan,Olaes,QB,Colorado State,,2022-04-27T18:26:00.000Z,,3.0,Immediate
2124,2022,Takulve,Williams,WR,Kansas,Northern Iowa,2022-04-04T19:48:00.000Z,,3.0,Immediate
2125,2022,Tai,Marks,IOL,Colorado State,,2022-04-28T14:47:00.000Z,,3.0,Immediate
2126,2022,Desmond,Dan,WR,Illinois,Southwest Minnesota State,2022-01-12T00:22:00.000Z,,2.0,Immediate
2127,2022,Jared,Ivey,EDGE,Georgia Tech,Ole Miss,2022-01-28T18:58:00.000Z,0.9,4.0,Immediate
2128,2022,Jason,Brooks,IOL,Vanderbilt,Oklahoma State,2022-02-14T19:36:00.000Z,0.85,3.0,Immediate
2129,2022,Jared,Morrow,OT,Coastal Carolina,,2022-04-26T17:54:00.000Z,,3.0,Immediate
2130,2022,Will,Bowers,DUAL,Liberty,,2021-12-14T20:53:00.000Z,,2.0,Immediate
2131,2022,Troy,Henderson,RB,Liberty,,2022-04-25T15:10:00.000Z,,3.0,Immediate
2132,2022,KD,Davis,LB,North Texas,North Texas,2022-06-23T19:27:00.000Z,0.89,3.0,Immediate
2133,2022,Max,Johnson,QB,LSU,Texas A&M,2021-12-08T23:07:00.000Z,0.92,4.0,Immediate
2134,2022,Austin,Beier,IOL,Minnesota,,2022-05-02T21:50:00.000Z,,3.0,Immediate
2135,2022,Levi,Bell,DL,Louisiana Tech,Texas State,2022-04-01T05:00:00.000Z,,,Immediate
2136,2022,Kienen,Gaskin,LB,Kansas State,,2022-04-27T14:20:00.000Z,,,Immediate
2137,2022,Christian,Gonzalez,S,Colorado,Oregon,2021-12-24T04:26:00.000Z,0.9,4.0,Immediate
2138,2022,Jonah,Morris,WR,Northern Colorado,Illinois,2022-05-01T15:08:00.000Z,,3.0,Immediate
2139,2022,Dillon,Harris,LB,Connecticut,,2021-09-16T13:31:00.000Z,,3.0,Immediate
2140,2022,Chance,Main,EDGE,Incarnate Word,Colorado,2022-01-14T17:39:00.000Z,,,Immediate
2141,2022,Mason,Brotherton,TE,Kansas,,2022-04-15T16:56:00.000Z,,3.0,Immediate
2142,2022,Lincoln,Pare,RB,Arkansas State,,2022-04-26T13:43:00.000Z,,2.0,Immediate
2143,2022,Malik,Wesley,WR,UNLV,,2022-01-19T01:41:00.000Z,,2.0,Immediate
2144,2022,Andrew,Vaught,IOL,Toledo,,2022-04-25T14:41:00.000Z,,3.0,Immediate
2145,2022,Malik,Williams,CB,Nebraska,,2021-12-17T20:26:00.000Z,,3.0,Immediate
2146,2022,James,Burns,WR,Miami (OH),,2022-01-24T16:40:00.000Z,,2.0,Immediate
2147,2022,Gerry,Bohanon,QB,Baylor,South Florida,2022-04-27T16:33:00.000Z,0.89,3.0,Immediate
2148,2022,J.J.,Woodin,PRO,North Dakota State,,2022-04-24T05:00:00.000Z,,,Immediate
2149,2022,Nathaniel,Peat,RB,Stanford,Missouri,2022-01-11T15:08:00.000Z,0.89,3.0,Immediate
2150,2022,Robbie,Mangas,TE,Dartmouth,Buffalo,2021-11-22T18:30:00.000Z,0.84,3.0,Immediate
2151,2022,Jay,Bramblett,P,Notre Dame,LSU,2022-01-17T16:01:00.000Z,0.83,3.0,Immediate
2152,2022,Devin,Taylor,CB,Virginia Tech,Bowling Green,2021-08-19T15:09:00.000Z,,,Immediate
2153,2022,Will,Nixon,WR,Nebraska,Washington,2022-04-06T15:22:00.000Z,0.85,3.0,Immediate
2154,2022,Antoine,Booth,CB,Michigan State,,2022-04-19T13:36:00.000Z,,3.0,Immediate
2155,2022,Quinton,Torbor,WR,Mississippi State,Alabama State,2022-01-07T18:55:00.000Z,,3.0,Immediate
2156,2022,Iverson,Clement,RB,Temple,Temple,2021-10-13T13:24:00.000Z,0.79,2.0,Immediate
2157,2022,Clayton,Franks,OT,Texas Tech,,2022-04-27T17:32:00.000Z,,3.0,Immediate
2158,2022,Dorian,Hinton,IOL,Middle Tennessee,Florida Atlantic,2022-01-26T00:32:00.000Z,,3.0,Immediate
2159,2022,Princeton,Pines,OT,Sam Houston State,Tulane,2022-01-14T00:00:00.000Z,0.87,3.0,Immediate
2160,2022,Christian,Burkhalter,EDGE,UCLA,Georgia Tech,2022-04-28T00:04:00.000Z,,3.0,Immediate
2161,2022,Marquise,Freeman,EDGE,Washington State,,2022-01-13T18:56:00.000Z,,3.0,Immediate
2162,2022,Louie,Cresto,EDGE,Oregon,Nevada,2022-04-29T22:59:00.000Z,,2.0,Immediate
2163,2022,Connor,Vasher,IOL,Savannah State,UMass,2022-02-01T06:00:00.000Z,,,Immediate
2164,2022,Nate,Thompson,S,Duke,Akron,2022-01-09T11:05:00.000Z,0.87,3.0,Immediate
2165,2022,CJ,Harris,LB,Arkansas State,,2022-04-27T21:55:00.000Z,,,Immediate
2166,2022,George,Takacs,TE,Notre Dame,Boston College,2022-02-07T18:48:00.000Z,0.87,3.0,Immediate
2167,2022,Nicario,Harper,S,Southern Mississippi,Louisville,2022-03-07T06:00:00.000Z,,2.0,Immediate
2168,2022,Zachary,Dixon,LB,Georgia State,,2022-01-26T19:07:00.000Z,,2.0,Immediate
2169,2022,Da'Shawn,Elder,S,Virginia Tech,Middle Tennessee,2022-04-25T17:30:00.000Z,,3.0,Immediate
2170,2022,Charlie,Jones,WR,Iowa,Purdue,2022-05-25T18:20:00.000Z,,2.0,Immediate
2171,2022,Cole,Harrity,WR,New Mexico State,Buffalo,2022-04-18T19:11:00.000Z,,2.0,Immediate
2172,2022,Blake,Nelson,TE,Louisville,,2022-04-21T17:27:00.000Z,,3.0,Immediate
2173,2022,Paul,Akere,WDE,Columbia,Virginia,2021-12-02T11:52:00.000Z,0.88,3.0,Immediate
2174,2022,Cobe,Bryant,OT,SMU,UNLV,2021-11-29T15:31:00.000Z,0.81,3.0,Immediate
2175,2022,Kasen,Kinchen,CB,Washington,,2022-04-18T20:52:00.000Z,,3.0,Immediate
2176,2022,Jarrett,Lucombe,DL,Western Kentucky,,2022-04-27T20:44:00.000Z,,3.0,Immediate
2177,2022,Jacob,Copeland,WR,Florida,Maryland,2021-12-09T19:34:00.000Z,0.9,4.0,Immediate
2178,2022,Quentin,Bivens,DL,Ole Miss,Southern Mississippi,2021-12-14T22:16:00.000Z,0.86,3.0,Immediate
2179,2022,Jake,Bailey,WR,Rice,SMU,2022-03-10T18:51:00.000Z,0.88,3.0,Immediate
2180,2022,Caylin,Newton,QB,Auburn,,2022-01-15T00:55:00.000Z,,3.0,Immediate
